start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1697097600000,-7.9,-21.60453967,-0.02947453,-0.08064675,2023-10-12 08:00:00+00:00
1697101200000,-5.92,22.10272132,-0.02213721,0.08256418,2023-10-12 09:00:00+00:00
1697104800000,-1.71,-7.29078165,-0.00639138,-0.02725606,2023-10-12 10:00:00+00:00
1697108400000,-6.31,-9.10999185,-0.02351158,-0.03394812,2023-10-12 11:00:00+00:00
1697112000000,-8.63,-8.82988343,-0.0321655,-0.03291074,2023-10-12 12:00:00+00:00
1697115600000,-13.82,-23.90457373,-0.05164116,-0.08935782,2023-10-12 13:00:00+00:00
1697119200000,-14.25,-28.43674072,-0.05336691,-0.10655349,2023-10-12 14:00:00+00:00
1697122800000,-7.52,-18.225211,-0.02819119,-0.06835061,2023-10-12 15:00:00+00:00
1697126400000,-7.08,-1.96965096,-0.02654334,-0.00738292,2023-10-12 16:00:00+00:00
1697130000000,-12.68,-27.78409237,-0.0475942,-0.10434633,2023-10-12 17:00:00+00:00
1697133600000,-12.85,15.52323958,-0.04820306,0.05816896,2023-10-12 18:00:00+00:00
1697137200000,-14.9,-12.20066146,-0.05577829,-0.04566868,2023-10-12 19:00:00+00:00
1697140800000,-5.5,-9.1009468,-0.02056459,-0.03403317,2023-10-12 20:00:00+00:00
1697144400000,-11.4,-20.80321099,-0.04260204,-0.07776936,2023-10-12 21:00:00+00:00
1697148000000,-9.51,-7.90978046,-0.03554469,-0.02956192,2023-10-12 22:00:00+00:00
1697151600000,-9.12,-9.7199509,-0.03408119,-0.036324,2023-10-12 23:00:00+00:00
1697155200000,-7.65,-12.2536842,-0.02851333,-0.04568016,2023-10-13 00:00:00+00:00
1697158800000,-7.6,19.92234483,-0.02836503,0.0742786,2023-10-13 01:00:00+00:00
1697162400000,-11.28,-31.09414354,-0.04207511,-0.11606883,2023-10-13 02:00:00+00:00
1697166000000,-8.55,-18.15230713,-0.0319248,-0.0678031,2023-10-13 03:00:00+00:00
1697169600000,-11.69,-35.17163552,-0.04361042,-0.13132536,2023-10-13 04:00:00+00:00
1697173200000,-9.57,-13.67080335,-0.03567977,-0.05097656,2023-10-13 05:00:00+00:00
1697176800000,-11.0,-8.70066326,-0.04103227,-0.03245248,2023-10-13 06:00:00+00:00
1697180400000,-11.78,-26.78834375,-0.04383256,-0.09973322,2023-10-13 07:00:00+00:00
1697184000000,-7.16,-0.9969154,-0.02672039,-0.00371953,2023-10-13 08:00:00+00:00
1697187600000,-9.05,-2.12751885,-0.0338469,-0.00795484,2023-10-13 09:00:00+00:00
1697191200000,-12.37,0.4836704,-0.04619381,0.00180532,2023-10-13 10:00:00+00:00
1697194800000,-13.21,-3.2862596,-0.0492526,-0.01224806,2023-10-13 11:00:00+00:00
1697198400000,-2.95,3.7831575,-0.01095326,0.01404323,2023-10-13 12:00:00+00:00
1697202000000,-3.74,1.8996823,-0.01392632,0.0070722,2023-10-13 13:00:00+00:00
1697205600000,-8.82,-3.45627374,-0.03296323,-0.01291464,2023-10-13 14:00:00+00:00
1697209200000,-15.32,-8.6432925,-0.0573636,-0.03235551,2023-10-13 15:00:00+00:00
1697212800000,-9.97,-11.24043297,-0.03720603,-0.04194902,2023-10-13 16:00:00+00:00
1697216400000,-8.2,-3.1140306,-0.03063329,-0.01163108,2023-10-13 17:00:00+00:00
1697220000000,-12.35,-5.395247,-0.04616986,-0.02016462,2023-10-13 18:00:00+00:00
1697223600000,-5.57,-0.7498574,-0.02080021,-0.00279971,2023-10-13 19:00:00+00:00
1697227200000,-4.49,1.1760856,-0.01664112,0.00435797,2023-10-13 20:00:00+00:00
1697230800000,-5.92,-3.488272,-0.02191035,-0.01290918,2023-10-13 21:00:00+00:00
1697234400000,-1.01,-2.03463388,-0.00376446,-0.00758375,2023-10-13 22:00:00+00:00
1697238000000,1.53,4.48482,0.00569578,0.01669394,2023-10-13 23:00:00+00:00
1697241600000,1.96,3.8424722,0.00728829,0.01428729,2023-10-14 00:00:00+00:00
1697245200000,-2.65,-4.25709764,-0.00984579,-0.01581774,2023-10-14 01:00:00+00:00
1697248800000,3.44,4.2347737,0.01278573,0.01573926,2023-10-14 02:00:00+00:00
1697252400000,1.59,1.35300914,0.00590403,0.00502407,2023-10-14 03:00:00+00:00
1697256000000,1.7,2.7763372,0.00631772,0.01031731,2023-10-14 04:00:00+00:00
1697259600000,3.37,3.6388507,0.01253484,0.0135347,2023-10-14 05:00:00+00:00
1697263200000,-4.24,-4.24,-0.01578355,-0.01578355,2023-10-14 06:00:00+00:00
1697266800000,3.5,3.231312,0.01302626,0.01202638,2023-10-14 07:00:00+00:00
1697270400000,1.15,1.4186604,0.0042805,0.00528044,2023-10-14 08:00:00+00:00
1697274000000,2.06,-0.64036279,0.0076637,-0.00238254,2023-10-14 09:00:00+00:00
1697277600000,-0.63,12.38040467,-0.00234386,0.04603785,2023-10-14 10:00:00+00:00
1697281200000,0.94,-7.16147608,0.00349802,-0.02665802,2023-10-14 11:00:00+00:00
1697284800000,-0.21,11.91797229,-0.00078087,0.04429614,2023-10-14 12:00:00+00:00
1697288400000,0.07,4.43306896,0.00026015,0.01647248,2023-10-14 13:00:00+00:00
1697292000000,0.81,1.57542278,0.00301281,0.00585964,2023-10-14 14:00:00+00:00
1697295600000,-1.76,-6.36044212,-0.00653242,-0.02361145,2023-10-14 15:00:00+00:00
1697299200000,3.2,5.49952993,0.01188417,0.02042242,2023-10-14 16:00:00+00:00
1697302800000,0.82,7.85348913,0.00304952,0.02919888,2023-10-14 17:00:00+00:00
1697306400000,6.16,6.7600071,0.0229252,0.02515763,2023-10-14 18:00:00+00:00
1697310000000,1.86,-2.31417338,0.00692369,-0.00861565,2023-10-14 19:00:00+00:00
1697313600000,3.54,11.53856309,0.01318666,0.04296885,2023-10-14 20:00:00+00:00
1697317200000,-2.02,5.67787927,-0.00753169,0.02116423,2023-10-14 21:00:00+00:00
1697320800000,-0.36,2.739769,-0.00134081,0.01020301,2023-10-14 22:00:00+00:00
1697324400000,-0.77,-4.96919082,-0.00286752,-0.01850841,2023-10-14 23:00:00+00:00
1697328000000,1.03,13.12912521,0.0038363,0.04887827,2023-10-15 00:00:00+00:00
1697331600000,2.66,-1.03952758,0.00989215,-0.00386638,2023-10-15 01:00:00+00:00
1697335200000,2.12,-0.97994792,0.00788585,-0.00364557,2023-10-15 02:00:00+00:00
1697338800000,1.28,-2.4832644,0.00476182,-0.00923947,2023-10-15 03:00:00+00:00
1697342400000,-0.13,-3.0872378,-0.00048356,-0.01148482,2023-10-15 04:00:00+00:00
1697346000000,-0.18,-9.98429469,-0.00066958,-0.03715413,2023-10-15 05:00:00+00:00
1697349600000,-0.89,-3.8467483,-0.00331107,-0.01431264,2023-10-15 06:00:00+00:00
1697353200000,3.64,1.83940881,0.0135404,0.00684286,2023-10-15 07:00:00+00:00
1697356800000,1.75,-1.26452471,0.00650418,-0.00470035,2023-10-15 08:00:00+00:00
1697360400000,0.75,-2.4781548,0.00278797,-0.00921314,2023-10-15 09:00:00+00:00
1697364000000,0.54,-1.6116,0.00200781,-0.00599267,2023-10-15 10:00:00+00:00
1697367600000,3.2,-7.13927505,0.01191697,-0.02659727,2023-10-15 11:00:00+00:00
1697371200000,-1.41,-1.9467628,-0.00525372,-0.00725386,2023-10-15 12:00:00+00:00
1697374800000,0.71,-1.24172971,0.00264322,-0.00462311,2023-10-15 13:00:00+00:00
1697378400000,3.39,5.38964746,0.01261472,0.02005423,2023-10-15 14:00:00+00:00
1697382000000,1.44,1.7399224,0.00535338,0.00646831,2023-10-15 15:00:00+00:00
1697385600000,-0.29,-2.39002401,-0.00107685,-0.00887555,2023-10-15 16:00:00+00:00
1697389200000,-3.08,-4.98010695,-0.01141481,-0.01845811,2023-10-15 17:00:00+00:00
1697392800000,2.72,2.72,0.01005307,0.01005307,2023-10-15 18:00:00+00:00
1697396400000,1.35,1.05008481,0.00499191,0.00388295,2023-10-15 19:00:00+00:00
1697400000000,0.56,4.98889893,0.00205835,0.01833437,2023-10-15 20:00:00+00:00
1697403600000,9.82,14.7185757,0.03613007,0.05414331,2023-10-15 21:00:00+00:00
1697407200000,13.67,18.4670894,0.05043871,0.06812665,2023-10-15 22:00:00+00:00
1697410800000,31.98,24.62068227,0.11777205,0.09069463,2023-10-15 23:00:00+00:00
1697414400000,16.27,11.9272992,0.05994426,0.04395129,2023-10-16 00:00:00+00:00
1697418000000,15.53,12.810504,0.05710617,0.04711088,2023-10-16 01:00:00+00:00
1697421600000,7.53,7.53,0.02769269,0.02769269,2023-10-16 02:00:00+00:00
1697425200000,12.32,9.596408,0.04523438,0.03523791,2023-10-16 03:00:00+00:00
1697428800000,8.82,-1.74964267,0.03236557,-0.00642292,2023-10-16 04:00:00+00:00
1697432400000,12.05,13.445822,0.04316453,0.04816212,2023-10-16 05:00:00+00:00
1697436000000,10.42,9.5856217,0.03746502,0.03446605,2023-10-16 06:00:00+00:00
1697439600000,17.52,12.2286786,0.06291056,0.0439189,2023-10-16 07:00:00+00:00
1697443200000,13.19,9.018524,0.04742926,0.03243412,2023-10-16 08:00:00+00:00
1697446800000,13.45,9.00599808,0.04843693,0.03243812,2023-10-16 09:00:00+00:00
1697450400000,10.47,4.6399599,0.03770252,0.01671202,2023-10-16 10:00:00+00:00
1697454000000,9.89,3.47456998,0.03564015,0.01252405,2023-10-16 11:00:00+00:00
1697457600000,19.88,12.3502427,0.07128517,0.04429712,2023-10-16 12:00:00+00:00
1697461200000,15.91,4.29924,0.05682143,0.0153608,2023-10-16 13:00:00+00:00
1697464800000,13.15,3.0002212,0.04664141,0.01064524,2023-10-16 14:00:00+00:00
1697468400000,8.44,-0.85260466,0.03007394,-0.00303906,2023-10-16 15:00:00+00:00
1697472000000,12.32,6.13670988,0.04386216,0.02185297,2023-10-16 16:00:00+00:00
1697475600000,13.21,1.916004,0.04678592,0.00678863,2023-10-16 17:00:00+00:00
1697479200000,16.44,-0.4052139,0.05758075,-0.00142009,2023-10-16 18:00:00+00:00
1697482800000,8.34,-4.80065178,0.02929518,-0.01687061,2023-10-16 19:00:00+00:00
1697486400000,9.63,-2.585182,0.03389962,-0.0091043,2023-10-16 20:00:00+00:00
1697490000000,15.9,1.79347651,0.05593986,0.006313,2023-10-16 21:00:00+00:00
1697493600000,12.55,2.5716505,0.04402031,0.00902346,2023-10-16 22:00:00+00:00
1697497200000,19.46,6.9196568,0.06827883,0.02428952,2023-10-16 23:00:00+00:00
1697500800000,15.8,3.3576404,0.05587365,0.01187887,2023-10-17 00:00:00+00:00
1697504400000,22.75,7.9685935,0.08024691,0.02812257,2023-10-17 01:00:00+00:00
1697508000000,19.73,35.61821698,0.06954954,0.12548622,2023-10-17 02:00:00+00:00
1697511600000,15.9,35.6912546,0.05624339,0.126163,2023-10-17 03:00:00+00:00
1697515200000,12.76,33.50055548,0.04527033,0.11876687,2023-10-17 04:00:00+00:00
1697518800000,14.92,6.15727118,0.05286948,0.02182526,2023-10-17 05:00:00+00:00
1697522400000,12.62,3.58285495,0.04470483,0.0126959,2023-10-17 06:00:00+00:00
1697526000000,8.83,-4.88664175,0.03105805,-0.01719624,2023-10-17 07:00:00+00:00
1697529600000,16.56,3.478819,0.05823327,0.0122389,2023-10-17 08:00:00+00:00
1697533200000,14.47,1.6689445,0.0508669,0.00586954,2023-10-17 09:00:00+00:00
1697536800000,15.05,3.20057188,0.05279566,0.01123233,2023-10-17 10:00:00+00:00
1697540400000,12.92,2.1194006,0.04545674,0.00745957,2023-10-17 11:00:00+00:00
1697544000000,12.06,-0.51717264,0.04273728,-0.00183353,2023-10-17 12:00:00+00:00
1697547600000,14.83,2.65942057,0.05241796,0.009404,2023-10-17 13:00:00+00:00
1697551200000,21.24,7.007715,0.07461908,0.02463139,2023-10-17 14:00:00+00:00
1697554800000,18.03,2.28241494,0.06334824,0.00802368,2023-10-17 15:00:00+00:00
1697558400000,23.54,6.1032659,0.08235143,0.02136446,2023-10-17 16:00:00+00:00
1697562000000,21.59,4.2493653,0.0759482,0.01495732,2023-10-17 17:00:00+00:00
1697565600000,16.99,-0.8693786,0.05993322,-0.00306872,2023-10-17 18:00:00+00:00
1697569200000,18.09,6.3982473,0.06343702,0.02244622,2023-10-17 19:00:00+00:00
1697572800000,9.98,1.15843502,0.03508445,0.00407371,2023-10-17 20:00:00+00:00
1697576400000,7.76,-2.210562,0.02724019,-0.00776253,2023-10-17 21:00:00+00:00
1697580000000,10.2,1.95881193,0.03589412,0.00689512,2023-10-17 22:00:00+00:00
1697583600000,12.92,1.7067391,0.04549951,0.00601288,2023-10-17 23:00:00+00:00
1697587200000,10.17,0.5220444,0.03583972,0.00184034,2023-10-18 00:00:00+00:00
1697590800000,19.15,10.0767584,0.06753926,0.03555063,2023-10-18 01:00:00+00:00
1697594400000,19.14,26.250385,0.06722595,0.09217692,2023-10-18 02:00:00+00:00
1697598000000,17.59,8.4653856,0.06168809,0.02969759,2023-10-18 03:00:00+00:00
1697601600000,17.5,8.53888843,0.06091041,0.02972968,2023-10-18 04:00:00+00:00
1697605200000,14.54,3.922665,0.05066997,0.01367502,2023-10-18 05:00:00+00:00
1697608800000,14.04,4.2932098,0.04897612,0.01498122,2023-10-18 06:00:00+00:00
1697612400000,14.07,4.951744,0.04937786,0.01738342,2023-10-18 07:00:00+00:00
1697616000000,8.74,-3.07446861,0.03060062,-0.01076883,2023-10-18 08:00:00+00:00
1697619600000,14.32,0.7515616,0.05065874,0.00266002,2023-10-18 09:00:00+00:00
1697623200000,16.39,3.31690795,0.05776391,0.01169529,2023-10-18 10:00:00+00:00
1697626800000,19.71,6.956712,0.06954677,0.02455782,2023-10-18 11:00:00+00:00
1697630400000,11.93,6.63143823,0.04211082,0.0234122,2023-10-18 12:00:00+00:00
1697634000000,14.03,28.316598,0.04953111,0.09991769,2023-10-18 13:00:00+00:00
1697637600000,11.34,13.43906389,0.04022633,0.04766878,2023-10-18 14:00:00+00:00
1697641200000,7.27,29.65356185,0.02573684,0.10489465,2023-10-18 15:00:00+00:00
1697644800000,9.18,19.28933898,0.03238182,0.06801756,2023-10-18 16:00:00+00:00
1697648400000,11.06,17.8569432,0.03903983,0.06301671,2023-10-18 17:00:00+00:00
1697652000000,7.9,35.04563829,0.02791724,0.12372643,2023-10-18 18:00:00+00:00
1697655600000,10.93,41.49260821,0.03869627,0.14674032,2023-10-18 19:00:00+00:00
1697659200000,6.17,15.86619279,0.02183892,0.05613965,2023-10-18 20:00:00+00:00
1697662800000,6.63,23.11802566,0.02345266,0.08172897,2023-10-18 21:00:00+00:00
1697666400000,11.17,18.16774647,0.03940928,0.06408245,2023-10-18 22:00:00+00:00
1697670000000,6.51,-8.6134464,0.02298729,-0.03043095,2023-10-18 23:00:00+00:00
1697673600000,4.7,1.861152,0.01655601,0.00655667,2023-10-19 00:00:00+00:00
1697677200000,5.6,-14.166971,0.01983106,-0.05020406,2023-10-19 01:00:00+00:00
1697680800000,6.01,1.2143,0.0213045,0.00430523,2023-10-19 02:00:00+00:00
1697684400000,6.26,2.021,0.02215145,0.00715252,2023-10-19 03:00:00+00:00
1697688000000,7.58,2.2055175,0.026797,0.00779848,2023-10-19 04:00:00+00:00
1697691600000,11.21,5.548324,0.03959958,0.0196035,2023-10-19 05:00:00+00:00
1697695200000,7.26,1.86912137,0.02566174,0.00660799,2023-10-19 06:00:00+00:00
1697698800000,8.39,18.08792299,0.02961439,0.06382354,2023-10-19 07:00:00+00:00
1697702400000,8.57,-17.96335722,0.03025573,-0.06347767,2023-10-19 08:00:00+00:00
1697706000000,11.88,20.15462691,0.04183097,0.07094629,2023-10-19 09:00:00+00:00
1697709600000,11.17,22.46539808,0.03922465,0.07885836,2023-10-19 10:00:00+00:00
1697713200000,5.94,3.83948556,0.02087823,0.01349622,2023-10-19 11:00:00+00:00
1697716800000,28.22,19.50543174,0.0990971,0.06851606,2023-10-19 12:00:00+00:00
1697720400000,15.47,32.76631879,0.05431483,0.11497197,2023-10-19 13:00:00+00:00
1697724000000,16.7,30.21709608,0.05822782,0.10530816,2023-10-19 14:00:00+00:00
1697727600000,15.02,28.341615,0.05237083,0.09877393,2023-10-19 15:00:00+00:00
1697731200000,17.89,26.1837927,0.06250871,0.0914612,2023-10-19 16:00:00+00:00
1697734800000,21.15,25.26851031,0.07408772,0.08850195,2023-10-19 17:00:00+00:00
1697738400000,13.91,9.51039681,0.0485566,0.0332037,2023-10-19 18:00:00+00:00
1697742000000,22.44,42.5540247,0.07805014,0.14790659,2023-10-19 19:00:00+00:00
1697745600000,12.68,27.03912577,0.04415752,0.09411544,2023-10-19 20:00:00+00:00
1697749200000,17.81,40.98932433,0.06226382,0.1431827,2023-10-19 21:00:00+00:00
1697752800000,16.48,40.35833729,0.05752252,0.14075111,2023-10-19 22:00:00+00:00
1697756400000,21.63,24.49390544,0.07532987,0.08529536,2023-10-19 23:00:00+00:00
1697760000000,17.22,33.5069952,0.0601257,0.11692717,2023-10-20 00:00:00+00:00
1697763600000,11.38,24.6209756,0.0397076,0.08586891,2023-10-20 01:00:00+00:00
1697767200000,18.44,61.057988,0.06363009,0.21038025,2023-10-20 02:00:00+00:00
1697770800000,16.3,20.54848542,0.05575436,0.07027615,2023-10-20 03:00:00+00:00
1697774400000,18.8,24.49835143,0.06412325,0.08354301,2023-10-20 04:00:00+00:00
1697778000000,15.24,41.38674525,0.05215293,0.14150321,2023-10-20 05:00:00+00:00
1697781600000,20.61,49.71602592,0.07038309,0.16961134,2023-10-20 06:00:00+00:00
1697785200000,24.95,32.33410599,0.08532683,0.1105519,2023-10-20 07:00:00+00:00
1697788800000,21.0,33.17043139,0.07063135,0.11151968,2023-10-20 08:00:00+00:00
1697792400000,24.61,63.49683153,0.08258913,0.21281205,2023-10-20 09:00:00+00:00
1697796000000,16.14,30.56501733,0.05407033,0.10234585,2023-10-20 10:00:00+00:00
1697799600000,23.08,39.27028337,0.07734587,0.13153147,2023-10-20 11:00:00+00:00
1697803200000,33.36,55.14310864,0.11304945,0.18672951,2023-10-20 12:00:00+00:00
1697806800000,22.73,38.02467713,0.07664905,0.12815892,2023-10-20 13:00:00+00:00
1697810400000,27.97,36.26863043,0.09453735,0.12255197,2023-10-20 14:00:00+00:00
1697814000000,14.63,20.62825792,0.04950766,0.0697915,2023-10-20 15:00:00+00:00
1697817600000,8.71,13.90870819,0.02953256,0.04715125,2023-10-20 16:00:00+00:00
1697821200000,12.99,17.50098836,0.04400946,0.0592834,2023-10-20 17:00:00+00:00
1697824800000,14.97,26.36447709,0.05077027,0.08937972,2023-10-20 18:00:00+00:00
1697828400000,21.12,27.4913707,0.07144449,0.09297745,2023-10-20 19:00:00+00:00
1697832000000,22.71,46.99001914,0.07677246,0.15872207,2023-10-20 20:00:00+00:00
1697835600000,19.37,32.36319296,0.06540651,0.10923256,2023-10-20 21:00:00+00:00
1697839200000,16.94,17.43534989,0.05711074,0.05877976,2023-10-20 22:00:00+00:00
1697842800000,15.69,21.70183758,0.05288341,0.07313159,2023-10-20 23:00:00+00:00
1697846400000,16.88,28.65660104,0.05697283,0.09668238,2023-10-21 00:00:00+00:00
1697850000000,14.42,41.4579718,0.04882528,0.14024577,2023-10-21 01:00:00+00:00
1697853600000,13.43,25.82484364,0.04554556,0.08754374,2023-10-21 02:00:00+00:00
1697857200000,9.02,12.21905471,0.03046841,0.04126995,2023-10-21 03:00:00+00:00
1697860800000,11.94,25.9268474,0.04039771,0.0876792,2023-10-21 04:00:00+00:00
1697864400000,10.76,22.77307697,0.03637758,0.07696031,2023-10-21 05:00:00+00:00
1697868000000,7.76,24.17765645,0.02612355,0.08134756,2023-10-21 06:00:00+00:00
1697871600000,10.98,43.65310091,0.03697493,0.14683919,2023-10-21 07:00:00+00:00
1697875200000,19.94,38.86632714,0.06722338,0.13094577,2023-10-21 08:00:00+00:00
1697878800000,7.81,13.7115363,0.02616992,0.04593584,2023-10-21 09:00:00+00:00
1697882400000,8.68,17.86600098,0.02915444,0.05998993,2023-10-21 10:00:00+00:00
1697886000000,13.24,40.02574451,0.04442209,0.1341714,2023-10-21 11:00:00+00:00
1697889600000,14.0,22.14043111,0.04702994,0.0743556,2023-10-21 12:00:00+00:00
1697893200000,11.11,14.4722472,0.03731258,0.04859909,2023-10-21 13:00:00+00:00
1697896800000,5.05,12.10145224,0.01689862,0.04048506,2023-10-21 14:00:00+00:00
1697900400000,7.81,18.30603842,0.0260878,0.06112637,2023-10-21 15:00:00+00:00
1697904000000,13.45,27.86759616,0.04503236,0.09325932,2023-10-21 16:00:00+00:00
1697907600000,12.84,32.92371822,0.04259175,0.109139,2023-10-21 17:00:00+00:00
1697911200000,17.58,37.78222869,0.05819991,0.12499726,2023-10-21 18:00:00+00:00
1697914800000,18.11,43.75408408,0.06007622,0.14502174,2023-10-21 19:00:00+00:00
1697918400000,17.81,34.42909278,0.05933561,0.11464011,2023-10-21 20:00:00+00:00
1697922000000,21.78,30.60768071,0.07263799,0.10204894,2023-10-21 21:00:00+00:00
1697925600000,15.37,11.03608401,0.05123906,0.03679637,2023-10-21 22:00:00+00:00
1697929200000,15.04,39.79664056,0.05028452,0.13294539,2023-10-21 23:00:00+00:00
1697932800000,13.62,22.60254247,0.04544275,0.07539015,2023-10-22 00:00:00+00:00
1697936400000,18.37,34.96248791,0.06137915,0.11675439,2023-10-22 01:00:00+00:00
1697940000000,18.25,29.51531441,0.06111352,0.09880023,2023-10-22 02:00:00+00:00
1697943600000,19.63,27.94066275,0.06563597,0.09339801,2023-10-22 03:00:00+00:00
1697947200000,19.23,43.8653526,0.06419692,0.14631848,2023-10-22 04:00:00+00:00
1697950800000,13.42,18.87283433,0.04456324,0.06265889,2023-10-22 05:00:00+00:00
1697954400000,16.86,36.81076827,0.05605333,0.12230115,2023-10-22 06:00:00+00:00
1697958000000,19.14,39.82652119,0.06419316,0.13348049,2023-10-22 07:00:00+00:00
1697961600000,16.4,17.59954834,0.05497436,0.05899299,2023-10-22 08:00:00+00:00
1697965200000,19.13,44.9036637,0.06402184,0.15014821,2023-10-22 09:00:00+00:00
1697968800000,16.43,25.65388134,0.05495321,0.08577774,2023-10-22 10:00:00+00:00
1697972400000,19.4,9.75472962,0.06486197,0.03262448,2023-10-22 11:00:00+00:00
1697976000000,15.68,31.46769943,0.05244875,0.10520217,2023-10-22 12:00:00+00:00
1697979600000,16.55,29.54330906,0.05526725,0.09861445,2023-10-22 13:00:00+00:00
1697983200000,17.35,35.292925,0.05807531,0.11806436,2023-10-22 14:00:00+00:00
1697986800000,20.15,16.82474386,0.06755941,0.0564167,2023-10-22 15:00:00+00:00
1697990400000,14.1,27.99522065,0.04720457,0.09367997,2023-10-22 16:00:00+00:00
1697994000000,13.75,-10.05447133,0.04596432,-0.03363743,2023-10-22 17:00:00+00:00
1697997600000,15.2,31.05623816,0.05086402,0.10386888,2023-10-22 18:00:00+00:00
1698001200000,15.78,35.87521257,0.05287716,0.12013322,2023-10-22 19:00:00+00:00
1698004800000,15.42,23.6177944,0.05166149,0.07910476,2023-10-22 20:00:00+00:00
1698008400000,10.04,3.34148775,0.03374789,0.01123442,2023-10-22 21:00:00+00:00
1698012000000,5.49,15.31455207,0.01827625,0.05096557,2023-10-22 22:00:00+00:00
1698015600000,11.69,14.79451953,0.03897646,0.04932236,2023-10-22 23:00:00+00:00
1698019200000,9.26,20.5833128,0.03074369,0.068312,2023-10-23 00:00:00+00:00
1698022800000,2.85,13.46623154,0.00939143,0.0443589,2023-10-23 01:00:00+00:00
1698026400000,4.99,2.18973476,0.01642624,0.0072089,2023-10-23 02:00:00+00:00
1698030000000,8.92,47.20070319,0.02902069,0.15337344,2023-10-23 03:00:00+00:00
1698033600000,13.46,25.90587897,0.04390278,0.08446348,2023-10-23 04:00:00+00:00
1698037200000,8.89,18.95726297,0.0288743,0.06155217,2023-10-23 05:00:00+00:00
1698040800000,10.23,25.11648533,0.03335328,0.08184853,2023-10-23 06:00:00+00:00
1698044400000,8.95,29.65434031,0.02932694,0.09710401,2023-10-23 07:00:00+00:00
1698048000000,8.49,2.98847408,0.02766664,0.00974038,2023-10-23 08:00:00+00:00
1698051600000,10.41,7.1104842,0.03415612,0.02333265,2023-10-23 09:00:00+00:00
1698055200000,11.14,27.0893243,0.03645344,0.08859818,2023-10-23 10:00:00+00:00
1698058800000,9.46,12.25868118,0.03085751,0.03998286,2023-10-23 11:00:00+00:00
